,Unnamed: 0,p1_tag,p1_trophy,p1_card_0_id,p1_card_0_lv,p1_card_1_id,p1_card_1_lv,p1_card_2_id,p1_card_2_lv,p1_card_3_id,p1_card_3_lv,p1_card_4_id,p1_card_4_lv,p1_card_5_id,p1_card_5_lv,p1_card_6_id,p1_card_6_lv,p1_card_7_id,p1_card_7_lv,p1_crowns,p2_tag,p2_trophy,p2_card_0_id,p2_card_0_lv,p2_card_1_id,p2_card_1_lv,p2_card_2_id,p2_card_2_lv,p2_card_3_id,p2_card_3_lv,p2_card_4_id,p2_card_4_lv,p2_card_5_id,p2_card_5_lv,p2_card_6_id,p2_card_6_lv,p2_card_7_id,p2_card_7_lv,p2_crowns,winner
13729,13729,#GLGGQJQL,5716,26000062,6,26000046,6,26000042,5,26000050,4,28000008,13,26000004,9,28000000,12,26000036,12,0,#82JR89LL9,5721,28000002,8,27000010,12,26000007,9,26000011,12,26000021,12,26000016,9,28000000,12,27000001,12,1,2
13730,13730,#GLGGQJQL,5742,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,0,#R2828RJ,5743,26000055,6,26000016,9,26000027,9,26000056,14,26000042,6,28000001,14,28000000,12,26000037,6,1,2
13731,13731,#GLGGQJQL,5711,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,1,#28LLL2PP8,5724,27000002,14,26000031,14,26000072,4,28000014,12,26000010,14,26000032,6,28000011,6,26000011,12,0,1
13732,13732,#GLGGQJQL,5681,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,1,#808CVYGLL,5688,26000021,12,26000049,13,26000007,9,28000018,14,26000018,12,28000011,5,26000000,14,26000032,6,0,1
13733,13733,#GLGGQJQL,6105,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,1,#20YVG98Y2,6108,26000011,12,28000014,12,26000023,6,26000004,9,26000057,12,28000008,14,26000042,6,26000051,6,0,1
13734,13734,#GLGGQJQL,6134,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,0,#9RPL88CG0,6139,26000004,9,28000006,9,26000046,6,26000059,12,28000008,14,26000064,14,26000016,9,26000049,14,1,2
13735,13735,#GLGGQJQL,6161,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,0,#90Y0G2U9,6189,28000011,6,26000030,14,27000000,14,28000007,9,26000072,4,26000011,12,26000021,12,26000010,14,1,2
13736,13736,#GLGGQJQL,6130,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,1,#2QYUUJY0U,6147,28000002,7,28000016,11,26000043,14,26000042,6,28000012,9,28000006,9,26000045,9,28000011,6,0,1
13737,13737,#GLGGQJQL,6098,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,1,#2V2C9Q9YJ,6122,26000030,14,28000011,6,26000041,14,26000026,6,28000004,9,27000003,12,26000000,14,28000000,12,0,1
13738,13738,#GLGGQJQL,6069,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,1,#J00R8C8,6058,27000012,12,26000052,12,26000057,12,28000000,12,28000015,9,26000047,14,26000059,12,28000008,14,0,1
13739,13739,#GLGGQJQL,6040,26000072,4,26000059,12,27000000,14,26000030,14,26000010,14,28000018,14,28000011,6,28000014,12,1,#9Q2900P,6038,28000004,9,26000041,14,28000003,12,27000006,14,26000026,6,26000030,14,28000011,6,26000000,14,0,1
13740,13740,#P02P202QJ,5823,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,0,#2LUYVYG8G,5808,26000030,14,26000049,14,28000000,12,26000084,14,26000040,12,26000032,6,28000018,14,26000012,9,1,2
13741,13741,#P02P202QJ,5790,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#LPUQ0G2J9,5831,26000004,9,26000051,6,26000046,6,28000008,14,26000042,6,26000027,9,26000062,6,28000009,9,0,1
13742,13742,#P02P202QJ,5761,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#8LC0PQCJ,5758,28000008,14,26000009,9,26000014,12,26000018,12,26000056,14,26000011,12,28000002,9,26000017,12,0,1
13743,13743,#P02P202QJ,5734,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,2,#LLLCYYPV,5708,26000013,14,28000000,12,26000021,12,26000043,14,26000003,12,26000042,6,26000039,12,26000045,9,1,1
13744,13744,#P02P202QJ,5706,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,2,#Q2L2PPR8J,5687,26000049,13,26000041,14,26000037,6,26000055,6,26000032,6,26000016,9,26000056,14,28000008,14,1,1
13745,13745,#P02P202QJ,5733,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#28V2UGUY8,5712,26000011,12,28000002,9,26000015,9,26000007,9,26000000,14,26000021,12,26000042,6,28000000,12,2,2
13746,13746,#P02P202QJ,5759,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,0,#808R0GJQ,5770,26000054,9,27000002,14,27000001,12,26000001,14,26000004,9,28000018,14,28000001,14,26000010,14,1,2
13747,13747,#P02P202QJ,5731,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,3,#PU29PU0Q,5715,28000006,9,26000010,13,26000072,3,26000021,12,28000000,12,28000018,14,28000011,6,27000000,14,0,1
13748,13748,#P02P202QJ,5757,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,0,#PR089C9RY,5767,26000018,12,28000008,14,26000037,6,26000021,12,26000011,12,26000041,14,28000007,9,28000012,9,1,2
13749,13749,#P02P202QJ,5783,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#82VLJP9LU,5789,26000023,5,28000011,5,26000054,9,26000004,9,27000013,9,28000009,8,26000042,5,26000050,6,2,2
13750,13750,#P02P202QJ,5753,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,3,#LPYQ9JRP,5762,28000012,9,27000006,14,26000068,12,26000067,12,26000063,9,26000015,9,28000000,12,26000011,12,0,1
13751,13751,#P02P202QJ,5724,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#2CPVLGLRQ,5721,26000062,6,28000008,14,28000012,9,26000060,9,26000048,6,26000016,9,26000027,9,26000007,9,0,1
13752,13752,#P02P202QJ,5695,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#2UQR9V8YC,5692,28000011,6,26000062,6,28000012,9,28000000,12,28000006,9,26000035,6,26000046,5,26000004,9,0,1
13753,13753,#P02P202QJ,5665,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,3,#PQY0UCUCP,5667,26000004,9,28000008,14,26000046,6,28000009,9,26000050,5,26000036,12,26000042,6,26000062,6,0,1
13754,13754,#P02P202QJ,5636,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#P99C08QG,5628,26000053,14,26000001,14,28000002,9,28000011,6,26000059,12,26000006,9,26000017,12,28000000,12,0,1
13755,13755,#P02P202QJ,5606,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,1,#8Q9LJJ8P8,5612,26000017,12,26000057,12,28000000,12,28000011,6,26000015,9,26000054,9,26000041,14,26000035,6,0,1
13756,13756,#P02P202QJ,5633,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,0,#2JRC8YVJV,5614,26000004,9,26000072,4,28000001,14,28000008,14,26000007,9,28000004,9,26000021,12,26000037,6,1,2
13757,13757,#P02P202QJ,5660,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,0,#8CLVRGUV,5660,26000003,12,28000008,13,26000012,8,26000033,6,26000022,13,28000001,13,26000018,12,26000049,13,3,2
13758,13758,#P02P202QJ,5686,26000043,14,26000021,12,26000045,9,28000004,9,26000005,14,26000017,12,26000004,9,28000011,6,0,#2UCGUCLR,5689,26000056,14,28000011,6,26000025,9,27000006,14,26000040,12,26000064,14,26000055,6,28000004,9,1,2
13759,13759,#P0CVL2J0,5769,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#8U0QRP0G0,5745,26000055,6,28000004,9,26000064,14,28000001,14,26000037,6,26000025,9,27000010,12,26000011,12,0,1
13760,13760,#P0CVL2J0,5797,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,0,#RCJULJL9,5771,26000018,12,26000045,9,26000011,12,26000012,9,26000035,6,26000021,12,28000001,14,26000006,9,3,2
13761,13761,#P0CVL2J0,5823,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,0,#2YC2LG92,5825,26000037,6,26000029,6,26000025,9,28000008,14,28000000,12,26000015,9,28000015,9,27000009,12,1,2
13762,13762,#P0CVL2J0,5793,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#9QUJRCYRL,5796,26000020,9,28000013,9,28000011,6,26000017,12,26000036,12,26000012,9,26000049,14,26000000,14,0,1
13763,13763,#P0CVL2J0,5767,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#9JC9LLR8R,5732,26000007,9,26000011,12,26000006,9,26000049,14,27000006,14,28000001,14,28000006,9,28000007,9,0,1
13764,13764,#P0CVL2J0,5795,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,0,#Y2LQVJV,5768,27000000,14,28000000,12,26000021,12,26000038,12,26000030,14,28000011,6,26000014,12,26000010,14,1,2
13765,13765,#P0CVL2J0,5766,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#2GLLP20LP,5757,26000042,6,26000055,6,28000008,14,26000004,9,28000006,9,28000000,12,28000011,6,26000050,6,0,1
13766,13766,#P0CVL2J0,5792,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#RCCYRRGR,5796,26000004,9,26000072,4,26000027,9,28000007,9,26000046,5,26000040,12,26000025,8,28000001,14,2,2
13767,13767,#P0CVL2J0,5819,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,0,#82Q0GVQJY,5815,26000010,14,26000030,14,26000000,14,27000006,14,27000008,9,28000011,6,28000000,12,26000072,4,1,2
13768,13768,#P0CVL2J0,5790,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,3,#8YJ8CCJ9U,5785,26000037,6,26000042,6,26000016,9,26000011,12,28000008,14,27000010,12,28000000,12,28000006,9,1,1
13769,13769,#P0CVL2J0,5761,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#LL2J8CLRC,5759,28000011,6,26000026,5,28000004,9,26000030,14,26000000,14,28000003,12,27000003,12,26000041,14,0,1
13770,13770,#P0CVL2J0,5733,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#8082UJL9C,5711,28000012,9,26000045,9,26000011,12,26000021,12,28000003,12,26000030,14,26000002,14,28000011,6,0,1
13771,13771,#P0CVL2J0,5759,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,0,#QGRQVQLYV,5760,26000040,12,26000044,9,28000005,9,26000056,14,26000043,14,26000061,6,28000011,6,26000012,9,1,2
13772,13772,#P0CVL2J0,5730,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#2Q8VUPC0,5728,26000055,6,27000010,12,26000011,12,26000007,9,26000021,12,28000004,9,26000049,14,26000026,6,0,1
13773,13773,#P0CVL2J0,5756,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,2,#YVUURC9J,5767,26000068,12,26000085,9,28000012,9,28000000,12,26000012,9,26000004,9,26000063,9,28000006,9,3,2
13774,13774,#P0CVL2J0,5727,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,1,#G2L2YYRLC,5726,26000042,6,26000037,6,28000002,9,26000006,9,28000001,14,26000064,14,26000061,6,26000012,9,0,1
13775,13775,#P0CVL2J0,5696,26000011,12,26000021,12,26000064,14,26000030,14,26000072,4,27000006,14,28000014,12,28000011,6,3,#2QYG9J8QG,5710,26000048,6,26000011,12,28000006,9,26000032,6,26000042,6,28000008,14,26000022,14,26000009,9,0,1
13776,13776,#8GQ922Y28,5822,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,0,#2Q9VV2LYQ,5832,26000041,14,26000000,14,26000026,6,28000004,9,28000003,12,27000000,14,26000030,14,28000001,14,3,2
13777,13777,#8GQ922Y28,5792,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,1,#Y9J999LC,5792,26000049,13,26000041,14,26000031,13,26000015,9,28000011,6,26000032,6,27000003,11,26000055,6,0,1
13778,13778,#8GQ922Y28,5819,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,1,#92Y82P2C,5812,26000060,9,28000006,9,28000008,14,26000027,9,26000039,12,27000007,12,26000033,6,26000042,6,2,2
13779,13779,#8GQ922Y28,5787,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,3,#8GRPRRJC,5812,28000004,9,26000049,14,26000012,9,28000008,14,26000011,12,26000030,14,26000021,12,26000064,14,2,1
13780,13780,#8GQ922Y28,5813,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,0,#V0CGVLCU,5815,26000018,12,26000037,6,26000042,6,26000021,12,28000001,14,26000011,12,28000008,14,26000055,6,1,2
13781,13781,#8GQ922Y28,5784,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,2,#9Q0L0UCL8,5780,26000063,8,26000015,9,26000083,6,28000011,5,26000054,9,28000012,9,26000046,6,26000009,9,1,1
13782,13782,#8GQ922Y28,5752,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,3,#RP80C28U9,5783,26000003,12,28000000,12,26000018,12,27000009,9,28000008,14,28000010,4,26000037,4,26000007,9,0,1
13783,13783,#8GQ922Y28,5724,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,1,#P0R2PGP09,5707,26000056,14,26000054,9,26000012,9,26000018,12,28000001,14,27000010,12,27000001,12,26000015,9,0,1
13784,13784,#8GQ922Y28,5696,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,1,#VPY0C2CY,5683,26000017,12,26000022,14,26000055,6,26000006,9,26000011,12,28000001,14,26000043,14,28000005,9,0,1
13785,13785,#8GQ922Y28,5721,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,0,#PU22CRLU,5737,26000011,12,26000042,6,28000009,9,26000021,12,28000006,9,26000040,12,26000025,9,27000000,14,1,2
13786,13786,#8GQ922Y28,5689,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,2,#Q08VPJLP2,5722,28000000,12,26000010,14,26000030,14,28000011,6,27000000,14,26000014,12,26000021,12,26000038,12,1,1
13787,13787,#8GQ922Y28,5660,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,2,#2YJ29LVL,5656,26000006,9,26000032,6,28000001,13,26000080,13,26000029,6,26000008,14,26000037,5,28000008,13,1,1
13788,13788,#8GQ922Y28,5687,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,1,#YCRG288R,5678,26000009,9,26000015,9,27000009,12,28000012,9,26000074,2,28000015,9,28000007,9,26000039,12,2,2
13789,13789,#8GQ922Y28,5657,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,1,#2C0GUQLJ,5668,26000027,9,26000026,6,26000045,9,26000050,6,26000056,14,26000016,9,28000007,9,26000064,14,0,1
13790,13790,#8GQ922Y28,5682,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,0,#2RY9Q822P,5699,28000004,9,28000011,6,27000006,14,26000030,14,26000049,14,26000027,9,26000014,12,28000000,12,1,2
13791,13791,#8GQ922Y28,5707,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,0,#20VYCUVYQ,5722,28000012,9,26000021,12,26000042,6,28000003,12,26000006,9,26000004,9,26000045,9,26000035,6,1,2
13792,13792,#8GQ922Y28,5679,26000021,12,26000011,12,26000037,6,26000026,6,26000012,9,26000041,14,28000008,14,26000031,14,2,#88L9UL29V,5663,27000000,14,28000011,5,28000000,12,26000010,14,26000014,12,26000038,12,26000021,12,26000030,14,1,1
13793,13793,#YC0VR0RQ,5823,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#88LVLU0Q,5822,28000011,6,26000040,12,26000026,6,26000000,14,28000004,9,26000056,14,27000003,12,26000012,9,1,2
13794,13794,#YC0VR0RQ,5793,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,1,#LRYUL9Q,5795,26000021,12,26000043,14,28000000,12,26000005,14,26000011,12,26000037,6,26000001,14,28000008,14,0,1
13795,13795,#YC0VR0RQ,5764,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,1,#29VUJ9JRQ,5762,28000004,9,26000041,14,26000026,6,28000011,6,26000011,12,27000003,12,26000040,12,26000056,14,0,1
13796,13796,#YC0VR0RQ,5791,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#JQC9YLLU,5779,26000047,14,26000052,11,27000012,12,26000059,12,26000057,12,28000009,9,26000084,14,28000015,9,1,2
13797,13797,#YC0VR0RQ,5820,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#VCJU89RU,5780,26000043,14,26000017,12,28000008,14,26000037,6,26000042,6,26000022,14,26000016,9,28000005,9,1,2
13798,13798,#YC0VR0RQ,5846,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#UQCCPPV,5849,28000006,9,27000010,12,28000004,9,26000022,14,26000018,12,26000012,9,28000000,12,28000011,6,1,2
13799,13799,#YC0VR0RQ,5873,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#RC89LL00,5870,26000011,12,26000058,9,27000004,12,26000062,6,26000019,14,28000000,12,28000012,8,26000032,6,1,2
13800,13800,#YC0VR0RQ,5844,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,2,#PCGQLPJ0,5834,26000060,9,26000032,5,28000008,14,26000022,13,26000033,6,26000019,13,26000041,13,26000049,14,0,1
13801,13801,#YC0VR0RQ,5814,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,1,#989GRV2,5819,27000010,12,26000049,13,28000001,14,28000000,12,26000056,14,26000001,14,26000018,12,26000055,6,0,1
13802,13802,#YC0VR0RQ,5840,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#98V0R90R,5843,28000010,6,26000034,9,28000005,8,26000039,12,27000009,12,28000001,14,26000015,9,26000001,14,1,2
13803,13803,#YC0VR0RQ,5812,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,1,#82G92UYRR,5793,26000020,9,26000011,12,26000013,14,26000019,14,28000001,14,26000001,14,26000006,9,26000015,9,0,1
13804,13804,#YC0VR0RQ,5783,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,3,#9CJYQVY9J,5779,26000048,6,26000018,12,26000042,6,27000010,12,26000040,11,26000058,9,26000011,12,26000024,14,0,1
13805,13805,#YC0VR0RQ,5810,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#YRJQU28,5797,26000022,14,26000018,12,26000026,6,26000032,6,28000010,6,28000011,6,28000008,14,26000023,6,1,2
13806,13806,#YC0VR0RQ,5837,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,0,#82YLUL8J8,5823,26000032,6,26000049,14,27000006,14,26000007,9,26000012,9,26000058,9,28000009,9,28000011,6,1,2
13807,13807,#YC0VR0RQ,5806,26000055,6,26000051,6,26000007,9,26000042,6,28000015,9,28000000,12,26000037,6,27000010,12,1,#2LG8CLJVG,5828,28000001,14,26000045,9,26000022,14,26000018,12,26000043,14,26000006,9,26000012,9,26000015,9,0,1
13808,13808,#GGVGRJ2,5823,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,0,#2QU0Q0YG,5822,26000009,9,26000074,4,26000015,9,26000039,12,27000012,12,28000007,9,28000012,9,28000015,9,1,2
13809,13809,#GGVGRJ2,5849,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,0,#YYRQG92Y,5850,26000011,12,26000049,14,28000001,14,27000006,14,28000000,12,26000055,6,26000006,9,26000041,14,1,2
13810,13810,#GGVGRJ2,5821,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,2,#2JYYG89YC,5802,26000049,14,26000012,9,28000001,14,26000011,12,26000032,6,26000006,9,26000056,14,26000064,14,1,1
13811,13811,#GGVGRJ2,5848,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,0,#8G8C2RVR2,5826,26000039,12,26000062,6,26000055,6,26000043,14,26000007,9,26000021,12,26000047,14,26000085,9,1,2
13812,13812,#GGVGRJ2,5817,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,1,#22CJ2YVGP,5840,28000011,6,26000032,6,26000000,14,28000001,14,27000001,12,26000025,9,28000007,9,26000014,12,0,1
13813,13813,#GGVGRJ2,5789,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,1,#98R09JQ8,5775,26000018,12,28000013,8,28000011,6,26000057,11,26000072,4,26000046,6,26000035,6,26000006,9,0,1
13814,13814,#GGVGRJ2,5816,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,0,#209VCQVP8,5799,26000037,6,26000006,9,26000029,6,27000009,12,26000039,12,26000008,14,28000000,12,28000001,14,1,2
13815,13815,#GGVGRJ2,5839,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,0,#VV0YGV2,5877,26000021,12,26000000,14,26000030,14,26000010,13,26000014,12,27000000,14,28000011,6,28000000,12,1,2
13816,13816,#GGVGRJ2,5809,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,3,#GJCV89CYU,5818,26000008,14,26000020,9,26000085,9,26000022,14,26000006,9,28000001,14,26000055,6,26000007,9,0,1
13817,13817,#GGVGRJ2,5836,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,0,#9C2J0VYRU,5825,28000011,6,28000016,12,26000044,9,28000006,9,27000007,12,26000010,14,26000028,12,26000043,14,1,2
13818,13818,#GGVGRJ2,5860,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,0,#PU20GGQ0,5891,26000015,9,26000005,14,26000008,14,26000018,12,26000019,14,26000003,12,26000012,9,28000001,14,3,2
13819,13819,#GGVGRJ2,5831,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,1,#RPP8CP2L,5826,26000026,6,26000011,12,28000011,6,28000003,12,28000004,9,26000010,14,27000006,14,26000030,14,0,1
13820,13820,#GGVGRJ2,5803,26000011,12,26000058,9,26000019,14,26000032,6,27000004,12,28000011,6,26000049,14,28000009,9,2,#8LP8UJ0YU,5789,28000008,14,26000049,14,26000031,14,26000041,14,26000056,14,26000032,5,26000037,6,26000055,6,1,1
